id,observed_on,time_observed_at,time_zone,out_of_range,description,captive_cultivated,place_guess,latitude,longitude,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
26839410,2019-06-11,2019-06-11 16:55:29 UTC,Central Time (US & Canada),,,false,"Necedah National Wildlife Refuge, Juneau County, US-WI, US",44.0386357333,-90.1726409833,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26864149,2019-06-10,2019-06-10 20:28:37 UTC,UTC,,,false,"Crow Hassan Park Reserve, Rogers, MN, US",45.1851530008,-93.6434182055,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26867223,2019-06-12,2019-06-12 11:25:57 UTC,UTC,,,false,"55005, East Bethel, MN, US",45.4041181226,-93.1898335834,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26867249,2019-06-12,2019-06-12 21:26:17 UTC,Hawaii,,,false,"55005, East Bethel, MN, US",45.4042315716,-93.1898272132,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26868316,2019-06-12,2019-06-12 16:24:55 UTC,Central Time (US & Canada),,,false,"East Bethel, MN 55005, USA",45.4044456482,-93.1897201538,,,false,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26870021,2019-06-12,2019-06-12 12:17:55 UTC,UTC,,,false,"55005, East Bethel, MN, US",45.4041059269,-93.1899091882,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26874315,2019-06-12,2019-06-12 11:24:05 UTC,UTC,,,false,"East Bethel, MN 55005, USA",45.404296875,-93.1897277832,,,false,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26877567,2019-06-12,2019-06-12 11:26:53 UTC,UTC,,,false,"55005, East Bethel, MN, US",45.4043,-93.18975,,,false,,Lupinus perennis,Lupinus perennis,sundial lupine,Plantae,81528
26877632,2019-06-12,2019-06-12 12:04:37 UTC,UTC,,,false,"Natural Historic Area, East Bethel, MN, US",45.4011051855,-93.1985278633,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26883078,2019-06-12,2019-06-12 20:31:48 UTC,Central Time (US & Canada),,,false,"East Bethel, MN 55005, USA",45.4063873291,-93.1933364868,,,false,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26883650,2019-06-12,2019-06-12 21:29:41 UTC,Central Time (US & Canada),,,false,"Denmark Township, MN, USA",44.79742246,-92.82285404,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26884916,2019-06-12,2019-06-12 19:20:17 UTC,Central Time (US & Canada),,,false,"Spring Lake Regional Park, Rosemount, MN, US",44.7538866667,-92.9841383333,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26886542,2019-06-12,2019-06-12 19:20:00 UTC,Central Time (US & Canada),,,false,"Pleasant Prairie, WI, USA",42.5036814263,-87.8105345179,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26894161,2019-06-12,2019-06-12 19:15:00 UTC,Central Time (US & Canada),,,false,"Sherburne County, MN, USA",45.4603078578,-93.7172969324,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26895970,2019-06-12,2019-06-12 16:22:51 UTC,Eastern Time (US & Canada),,,false,"Northumberland, CA-ON, CA",44.1419601702,-78.013396069,obscured,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26913724,2019-06-10,2019-06-10 10:55:12 UTC,UTC,,,false,,,,private,,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26921734,2019-06-13,2019-06-13 11:23:20 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",42.7733429235,-80.5767413102,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26929764,2019-06-13,2019-06-13 19:04:09 UTC,Central Time (US & Canada),,,false,"Wisconsin, US",44.3375527947,-89.9687303541,obscured,,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26946264,2019-06-13,2019-06-13 18:26:12 UTC,Central Time (US & Canada),,,false,"Necedah National Wildlife Refuge, Necedah, WI, US",44.0557528333,-90.171295,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26969191,2019-06-14,2019-06-14 10:45:25 UTC,UTC,,,false,"Hausmann Nature Center, Delafield, WI 53018, USA",43.03651261,-88.39091339,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26985265,2019-06-10,2019-06-10 15:08:27 UTC,Eastern Time (US & Canada),,Howard Watson Nature Trail ,false,"Ontario, CA",43.1533564399,-82.2522079501,,obscured,true,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26985297,2019-06-10,2019-06-10 15:02:20 UTC,Eastern Time (US & Canada),,Howard Watson Nature Trail ,false,"Ontario, CA",43.1839267988,-82.2031965386,,obscured,true,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26985423,2019-06-10,2019-06-10 14:34:43 UTC,Eastern Time (US & Canada),,Howard Watson Nature Trail ,false,"Lambton, CA-ON, CA",43.0816992445,-82.3852298663,,obscured,true,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26985646,2019-06-10,2019-06-10 14:15:39 UTC,Eastern Time (US & Canada),,Howard Watson Nature Trail ,false,"Lambton, CA-ON, CA",43.0564865531,-82.3937956096,,obscured,true,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26990220,2019-06-14,2019-06-15 02:01:41 UTC,Hawaii,,,false,"Hyland-Bush Lakes Park, Bloomington, MN, US",44.84693,-93.3686533333,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
26992961,2019-06-14,2019-06-15 01:03:25 UTC,Hawaii,,,false,"Hyland-Bush Lakes Park, Bloomington, MN, US",44.842575,-93.37268,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27028547,2019-06-15,2019-06-15 11:55:27 UTC,Eastern Time (US & Canada),,,false,"New York, US",42.704732543,-73.8565904046,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27030189,2019-06-14,2019-06-14 10:52:44 UTC,UTC,,,false,"Sherburne National Wildlife Refuge, Big Lake, MN, US",45.4547123331,-93.7006462258,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27032294,2019-06-15,2019-06-15 10:29:35 UTC,UTC,,,false,"55005, East Bethel, MN, US",45.3961487078,-93.1587822496,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27040138,2019-06-15,2019-06-15 19:12:50 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",43.2711486338,-81.8573153558,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27051852,2019-06-15,2019-06-15 20:02:00 UTC,Central Time (US & Canada),,,false,"Walworth County, WI, USA",42.83416314,-88.4561947887,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27053377,2019-06-12,2019-06-12 21:24:18 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",43.7909972774,-79.448059173,,obscured,true,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27055892,2019-06-15,2019-06-15 13:06:00 UTC,Eastern Time (US & Canada),,,false,"Haldimand-Norfolk, CA-ON, CA",42.9654561885,-80.5060688511,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27056031,2019-06-14,2019-06-14 13:19:00 UTC,Central Time (US & Canada),,,false,"Lake County, IL, USA",42.4190111648,-87.8073594516,,open,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27072185,2019-06-14,2019-06-15 01:01:48 UTC,Central Time (US & Canada),,,false,"Saratoga, WI, USA",44.262134448,-89.7253417969,,,false,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27072841,2019-06-14,2019-06-15 01:17:26 UTC,Central Time (US & Canada),,,false,"Saratoga, WI, USA",44.2622909546,-89.7286529541,,,false,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27073215,2019-06-14,2019-06-15 01:30:55 UTC,Central Time (US & Canada),,,false,"Saratoga, WI, USA",44.2623252869,-89.7384185791,,,false,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27073348,2019-06-14,2019-06-15 01:35:42 UTC,Central Time (US & Canada),,,false,"Saratoga, WI, USA",44.2622070313,-89.7465744019,,,false,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27104923,2019-06-16,2019-06-16 13:56:55 UTC,UTC,,,false,"Illinois Beach State Park, Zion, IL 60099, USA",42.42776602,-87.80823439,,open,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27130761,2019-06-15,2019-06-15 12:08:00 UTC,Eastern Time (US & Canada),,,false,"Battle Creek, MI, USA",42.3347502854,-85.2455475229,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27135909,2017-06-25,2017-06-25 20:44:02 UTC,Eastern Time (US & Canada),,,false,"Thunder Bay, CA-ON, CA",48.2846451985,-89.4578351423,,obscured,true,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27169203,2019-06-17,2019-06-17 12:50:01 UTC,Central Time (US & Canada),,,false,"Crow Hassan Park Reserve, Rogers, MN, US",45.1843874407,-93.6487338262,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27180205,2019-06-12,2019-06-12 14:43:39 UTC,UTC,,,false,"Anoka County, US-MN, US",45.4021433881,-93.1995365582,,,false,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27187501,2019-06-17,2019-06-17 13:16:30 UTC,UTC,,,false,"Portage County, US-WI, US",44.4789899081,-89.4608487004,obscured,,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27213662,2018-07-11,2018-07-11 20:34:00 UTC,Hawaii,,,false,"Могилёвский район, Беларусь",53.8071685543,30.3580001111,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27247572,2019-06-18,2019-06-18 17:41:30 UTC,Eastern Time (US & Canada),,Uncommon. Occurring on areas impacted by orvs. A fire adapted area... massive Native American presence. ,false,"49457, Twin Lake, MI, US",43.27645,-86.09475,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27269305,2019-06-19,2019-06-19 19:59:37 UTC,Hawaii,,,false,"39W554 N Hyde Park, Elburn, IL, US",41.8509335409,-88.3862237002,,open,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27273250,2019-06-11,2019-06-11 12:44:03 UTC,UTC,,,false,"24046 E Bethel Blvd NE, East Bethel, MN, US",45.40427,-93.1857916667,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27288795,2019-06-19,2019-06-19 20:06:00 UTC,Eastern Time (US & Canada),,,false,"Massachusetts, US",42.353442773,-71.1724037933,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27293262,2019-06-19,2019-06-19 17:50:45 UTC,UTC,,,false,"55118, West St. Paul, MN, US",44.8933924453,-93.1015305457,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27294586,2019-06-06,2019-06-06 16:13:39 UTC,Central Time (US & Canada),,"",false,United States,42.5671868431,-87.9905191387,obscured,open,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27306633,2019-06-18,2019-06-19 00:49:00 UTC,Central Time (US & Canada),,,false,"Rockville County Park, Rockville, Minnesota",45.47244,-94.36193,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27344403,2019-06-20,2019-06-20 18:07:07 UTC,Bogota,,,false,,,,private,,true,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27349750,2019-06-19,2019-06-19 16:21:00 UTC,Central Time (US & Canada),,,false,"Sterling Barrens SNA, Governor Knowles State Forest, Cushing, Polk County, WI, USA",45.5662117039,-92.8287872843,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27412336,2019-06-21,2019-06-21 16:46:24 UTC,Central Time (US & Canada),,Fields and fields of purple at Sherburne NWR. Magical.,false,"Orrock Township, MN, USA",45.4603439,-93.71935915,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27434840,2019-05-26,2019-05-26 14:41:44 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",42.793445827,-80.5772492632,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27435385,2019-05-26,2019-05-26 20:15:25 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",42.7085244833,-80.414200233,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27440966,2019-06-22,2019-06-22 16:10:01 UTC,Central Time (US & Canada),,,false,"Wisconsin, US",44.2600088115,-90.1474948492,obscured,,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27440982,2019-06-22,2019-06-22 11:09:36 UTC,UTC,,,false,"Wisconsin, US",44.3972093811,-90.1042131188,obscured,,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27440990,2019-06-22,2019-06-22 11:10:23 UTC,UTC,,,false,"Wisconsin, US",44.2871932217,-90.0197728215,obscured,,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27459666,2019-05-21,2019-05-21 19:27:31 UTC,Central Time (US & Canada),,,false,"Sherburne National Wildlife Refuge, Sherburne County, US-MN, US",45.46024717,-93.72001729,,,false,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27466754,2019-06-22,2019-06-22 14:27:00 UTC,Central Time (US & Canada),,,false,"Lake County, IL, USA",42.4185709458,-87.8079046362,,open,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27479328,2019-06-22,2019-06-22 18:38:12 UTC,Eastern Time (US & Canada),,,false,"10400 Summit Ave NE, Rockford, MI, US",43.154204255,-85.5655739923,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27504307,2019-06-23,2019-06-23 13:43:48 UTC,Central Time (US & Canada),,,false,"N1592 Sundance Trl, Legend Lake, WI, US",44.9105833333,-88.57802,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27536764,2019-06-23,2019-06-23 22:23:24 UTC,Central Time (US & Canada),,,false,"55309, Big Lake, MN, US",45.3529383333,-93.7515333333,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27604575,2019-06-23,2019-06-23 19:34:00 UTC,Central Time (US & Canada),,,false,"Legend Lake, WI, USA",44.9112805556,-88.5817555556,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27687030,2019-06-25,2019-06-25 15:38:44 UTC,Eastern Time (US & Canada),,,false,"Ohio, US",41.0268634156,-81.4031428521,obscured,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27719862,2019-06-26,2019-06-26 13:02:12 UTC,UTC,,,false,"Wisconsin, US",44.0510479883,-89.6768467192,obscured,,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27783714,2019-06-13,2019-06-13 16:21:46 UTC,Central Time (US & Canada),,"",false,Braidwood Dunes and Savanna,41.257516,-88.19672,,open,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27785027,2019-06-27,,UTC,,,false,Belding,43.0848685,-85.3579314,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
27815510,2019-06-28,2019-06-28 11:17:06 UTC,UTC,,,false,"Township Road 403, Madelia, MN, US",44.0428600307,-94.3552395672,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
28055778,2019-07-02,2019-07-02 13:53:14 UTC,Central Time (US & Canada),,,false,"N5312 Log Cabin Rd, Ripon, WI, US",43.8232929027,-89.0305310582,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
28143052,2019-06-23,2019-06-23 14:46:37 UTC,Central Time (US & Canada),,"",false,"Illinois, US",41.2658841882,-88.1466910685,obscured,open,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
28340224,2019-07-06,,Central Time (US & Canada),,"",false,"Illinois, US",41.2989814919,-88.0552976073,obscured,open,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
28346730,2019-07-06,2019-07-07 01:36:55 UTC,Central Time (US & Canada),,,false,"Saratoga, WI, USA",44.306476593,-89.8020477295,,,false,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
28367660,2019-06-22,2019-06-22 11:59:22 UTC,UTC,,,false,"4714 Kennedy Ave, Plover, WI, US",44.4573414233,-89.4889147115,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
28375485,2019-07-07,2019-07-07 15:11:28 UTC,Eastern Time (US & Canada),,,false,"Green Cove Springs, FL 32043, USA",30.0546531677,-81.7936859131,,,false,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
28406739,2019-07-06,2019-07-06 20:25:00 UTC,Central Time (US & Canada),,,false,"Juneau County, WI, USA",44.138848,-90.28873,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
28599462,2019-07-06,2019-07-06 16:40:00 UTC,Central Time (US & Canada),,,false,"Adams, Wisconsin, United States",43.8908879722,-89.908185,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
28663769,2019-07-12,2019-07-12 06:13:07 UTC,UTC,,,false,"11960 River Rd NE, Hanover, MN, US",45.1633254219,-93.6467398285,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
28683743,2019-07-12,2019-07-12 16:25:07 UTC,Eastern Time (US & Canada),,,false,"Ohio, US",41.0079892391,-81.5066543205,obscured,obscured,true,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
28737724,2019-07-13,2019-07-13 16:19:35 UTC,Central Time (US & Canada),,,false,"274–318 S Cove Rd, Hudson, WI, US",44.9095685771,-92.7428372141,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
28796805,2019-07-13,2019-07-13 21:10:00 UTC,Central Time (US & Canada),,,false,"Lake County, IL, USA",42.4634969173,-87.8030434847,,open,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
28900339,2019-07-15,2019-07-15 14:06:00 UTC,Central Time (US & Canada),,,false,"Will County, IL, USA",41.2537932439,-88.1992319849,,open,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
28957297,2019-06-07,2019-06-07 16:01:23 UTC,Central Time (US & Canada),,,false,"Jackson Park, Chicago, IL, USA",41.78201777,-87.5730782747,,open,false,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
28967681,2019-07-16,2019-07-16 16:36:00 UTC,Central Time (US & Canada),,,false,United States,41.7051772235,-87.4083532546,obscured,,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
29011220,2019-06-12,2019-06-12 12:54:57 UTC,UTC,,,false,"55005, East Bethel, MN, US",45.3923481703,-93.1666657516,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
29030434,2019-07-05,2019-07-05 13:38:00 UTC,Central Time (US & Canada),,,false,"Altoona, WI, USA",44.8225011472,-91.457451914,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
29093892,2019-07-16,2019-07-17 00:08:21 UTC,Central Time (US & Canada),,,false,"Rome, WI, USA",44.2477226257,-89.7278442383,,,false,gps,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
29245801,2019-07-20,,UTC,,,false,Nekoosa,44.1802151085,-89.826961927,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
29256700,2019-07-21,2019-07-21 11:37:38 UTC,UTC,,,false,"W2139–W2299 Edgewood Rd, Montello, WI, US",43.8750982611,-89.2694270332,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
29348547,2019-06-04,2019-06-04 15:57:37 UTC,Eastern Time (US & Canada),,,false,"53561, Merrimac, WI, US",43.398925,-89.673155,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
29352447,2019-06-04,2019-06-04 21:18:11 UTC,Eastern Time (US & Canada),,,false,"4554 Pleasant Valley Rd, Black Earth, WI, US",43.1045111667,-89.8041216667,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
29375582,2019-06-07,2019-06-07 20:18:04 UTC,Eastern Time (US & Canada),,,false,"University of Wisconsin–Madison Arboretum, Fitchburg, WI, US",43.0310583333,-89.4398033333,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
29408026,2019-07-23,2019-07-23 12:58:00 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",43.7343403619,-79.5192244929,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
29473859,2019-07-19,2019-07-19 15:20:36 UTC,UTC,,,false,"Portage County, US-WI, US",44.4305489439,-89.5624150791,obscured,,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
